,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
0,3rd,"(595, 365)","(742, 354)","(668, 359)","(679, 472)","(811, 552)","[[-0.02955958]
 [-2.19306341]
 [ 0.64550796]]","[[ -943.29630297]
 [ -365.72952408]
 [-1571.00645022]]"
1,3rd,"(600, 347)","(749, 332)","(674, 339)","(684, 454)","(805, 522)","[[-0.02208572]
 [-2.22302016]
 [ 0.59342758]]","[[ -970.14557897]
 [ -313.84970091]
 [-1589.68405487]]"
2,3rd,"(609, 339)","(754, 331)","(681, 335)","(684, 452)","(800, 519)","[[ 1.95919115e-03]
 [ 3.84158875e+00]
 [-9.90831147e-01]]","[[ -956.97252982]
 [ -301.51868913]
 [-1564.95331252]]"
3,3rd,"(598, 354)","(733, 337)","(665, 345)","(682, 459)","(837, 517)","[[-0.06850517]
 [-2.14352968]
 [ 0.54752248]]","[[ -970.31294544]
 [ -328.59128338]
 [-1593.03793291]]"
4,3rd,"(597, 353)","(740, 336)","(668, 344)","(683, 458)","(1405, 898)","[[-3.0498758 ]
 [ 0.18417872]
 [ 0.23435707]]","[[ 856.37335466]
 [ 294.4095592 ]
 [1390.77896062]]"
5,3rd,"(598, 361)","(732, 342)","(665, 351)","(682, 464)","(848, 529)","[[-0.07018818]
 [-2.11539193]
 [ 0.57062209]]","[[ -970.15172418]
 [ -343.89326847]
 [-1588.20319773]]"
6,3rd,"(592, 354)","(727, 334)","(659, 344)","(678, 458)","(854, 511)","[[-0.07835159]
 [-2.0969868 ]
 [ 0.51910433]]","[[ -953.83864999]
 [ -319.75894241]
 [-1576.9220907 ]]"
7,3rd,"(589, 349)","(726, 330)","(657, 339)","(674, 452)","(832, 507)","[[-0.09415003]
 [-2.14846001]
 [ 0.53481942]]","[[ -942.39831613]
 [ -309.51406267]
 [-1575.76771377]]"
8,3rd,"(587, 337)","(733, 316)","(660, 326)","(671, 440)","(828, 503)","[[-0.06055638]
 [-2.15220723]
 [ 0.53816313]]","[[ -935.55539981]
 [ -281.03629044]
 [-1571.22131372]]"
9,3rd,"(597, 329)","(730, 315)","(663, 322)","(683, 433)","(880, 477)","[[-0.07367767]
 [-2.04937404]
 [ 0.42884445]]","[[ -956.73102127]
 [ -258.55005966]
 [-1558.57909458]]"
10,3rd,"(601, 330)","(749, 318)","(675, 324)","(686, 433)","(885, 477)","[[-0.07447853]
 [-2.04447318]
 [ 0.41924667]]","[[ -956.97945727]
 [ -259.88830952]
 [-1548.10767211]]"
11,3rd,"(621, 313)","(759, 304)","(690, 308)","(707, 416)","(923, 453)","[[-0.0459701 ]
 [-2.00044424]
 [ 0.34123873]]","[[ -994.53987577]
 [ -216.86103211]
 [-1525.05224776]]"
12,3rd,"(623, 309)","(769, 305)","(696, 307)","(707, 414)","(914, 449)","[[-0.0408066 ]
 [-2.02011396]
 [ 0.33241824]]","[[ -995.43275735]
 [ -212.36716772]
 [-1526.96066889]]"
13,3rd,"(626, 285)","(775, 280)","(700, 282)","(717, 388)","(1679, 703)","[[-3.05845792]
 [ 0.12605521]
 [ 0.22280544]]","[[ 892.94526157]
 [ 136.68702733]
 [1330.50729599]]"
14,3rd,"(640, 265)","(779, 248)","(709, 256)","(735, 371)","(895, 424)","[[-0.00848867]
 [-2.12481403]
 [ 0.35944954]]","[[-1001.14604765]
 [  -99.33024094]
 [-1448.48103668]]"
15,3rd,"(679, 255)","(835, 254)","(757, 254)","(772, 361)","(974, 388)","[[-0.01666688]
 [-2.00967122]
 [ 0.2206996 ]]","[[-1110.02699412]
 [  -82.36165609]
 [-1475.36561702]]"
16,3rd,"(711, 262)","(865, 263)","(788, 262)","(808, 369)","(1084, 385)","[[-0.01536773]
 [-1.86090586]
 [ 0.16359108]]","[[-1164.30789955]
 [  -95.25416631]
 [-1431.57047268]]"
17,3rd,"(710, 289)","(864, 289)","(787, 289)","(804, 399)","(1029, 441)","[[ 0.00267005]
 [-1.94529399]
 [ 0.29466343]]","[[-1186.86258795]
 [ -169.80037567]
 [-1473.75641572]]"
18,3rd,"(703, 290)","(858, 288)","(780, 289)","(798, 400)","(1048, 434)","[[-0.03443335]
 [-1.91623136]
 [ 0.27970049]]","[[-1141.72393248]
 [ -166.56195006]
 [-1426.35969599]]"
19,3rd,"(699, 294)","(853, 291)","(776, 292)","(794, 406)","(1016, 455)","[[ 0.00224916]
 [-1.96379566]
 [ 0.33094808]]","[[-1147.10271964]
 [ -183.38097571]
 [-1448.66436112]]"
20,3rd,"(695, 294)","(847, 292)","(771, 293)","(787, 404)","(1027, 449)","[[-0.00290217]
 [-1.93177184]
 [ 0.30690973]]","[[-1135.01838426]
 [ -181.69881496]
 [-1451.64236937]]"
21,3rd,"(684, 285)","(839, 282)","(761, 283)","(773, 395)","(1013, 434)","[[-0.00487388]
 [-1.94008974]
 [ 0.27777366]]","[[-1099.67644592]
 [ -158.58329381]
 [-1444.61830931]]"
22,3rd,"(682, 283)","(836, 275)","(759, 279)","(775, 394)","(1017, 436)","[[-0.00969298]
 [-1.932618  ]
 [ 0.29430368]]","[[-1095.63597564]
 [ -152.55799049]
 [-1440.34412156]]"
23,3rd,"(685, 285)","(836, 278)","(760, 281)","(780, 396)","(1044, 430)","[[-0.02689443]
 [-1.89451525]
 [ 0.2699675 ]]","[[-1095.79473211]
 [ -154.08441204]
 [-1425.06135734]]"
24,3rd,"(685, 278)","(841, 276)","(763, 277)","(779, 389)","(1022, 424)","[[-0.01969789]
 [-1.93354648]
 [ 0.26691112]]","[[-1103.32781954]
 [ -142.19810556]
 [-1436.32110727]]"
25,3rd,"(690, 280)","(844, 280)","(767, 280)","(785, 392)","(1030, 427)","[[-0.00281412]
 [-1.92525229]
 [ 0.25799983]]","[[-1120.86428795]
 [ -149.04513037]
 [-1441.19751062]]"
26,3rd,"(712, 284)","(872, 283)","(792, 283)","(805, 398)","(1058, 440)","[[ 0.00794726]
 [-1.90341861]
 [ 0.27688474]]","[[-1161.90376554]
 [ -161.87529978]
 [-1434.39658311]]"
27,3rd,"(720, 276)","(874, 271)","(797, 273)","(815, 390)","(1113, 420)","[[-0.01899834]
 [-1.83123095]
 [ 0.23030611]]","[[-1166.61719955]
 [ -138.06789875]
 [-1405.69099776]]"
28,3rd,"(724, 254)","(882, 249)","(803, 251)","(822, 368)","(1102, 385)","[[-0.02161404]
 [-1.85977854]
 [ 0.17598591]]","[[-1178.78758707]
 [  -85.6005244 ]
 [-1405.88869   ]]"
29,3rd,"(729, 242)","(888, 237)","(808, 239)","(828, 357)","(1127, 374)","[[-0.01585225]
 [-1.8317155 ]
 [ 0.16128656]]","[[-1176.90707985]
 [  -60.00574244]
 [-1384.30594294]]"
30,3rd,"(736, 241)","(897, 242)","(816, 241)","(832, 355)","(2038, 677)","[[-3.00225665]
 [ 0.06080477]
 [ 0.35519388]]","[[1104.16889085]
 [  63.42047549]
 [1282.08026243]]"
31,3rd,"(730, 247)","(888, 243)","(809, 245)","(828, 363)","(1132, 378)","[[-0.01104757]
 [-1.82473234]
 [ 0.15426753]]","[[-1173.0930614 ]
 [  -72.72404913]
 [-1380.13646905]]"
32,4th,"(737, 240)","(897, 239)","(817, 239)","(833, 355)","(662, 382)","[[-0.05965674]
 [ 3.33322955]
 [-0.35062757]]","[[-1188.39607822]
 [  -70.34415082]
 [-1527.48992542]]"
33,4th,"(732, 257)","(889, 255)","(810, 256)","(829, 375)","(645, 401)","[[ 0.02400759]
 [-2.95871831]
 [ 0.36184502]]","[[-1164.44341251]
 [ -111.79514061]
 [-1521.82704129]]"
34,4th,"(733, 246)","(894, 246)","(813, 246)","(826, 364)","(643, 391)","[[ 0.04598237]
 [-2.95877482]
 [ 0.33182831]]","[[-1146.68236017]
 [  -88.02955499]
 [-1500.65238923]]"
35,3rd,"(724, 276)","(876, 273)","(800, 274)","(814, 386)","(1094, 419)","[[-0.02712425]
 [-1.85445199]
 [ 0.24736093]]","[[-1190.6079148 ]
 [ -135.92783977]
 [-1436.28035121]]"
36,3rd,"(714, 264)","(872, 260)","(793, 262)","(813, 378)","(1102, 404)","[[-0.02064647]
 [-1.84467898]
 [ 0.21775342]]","[[-1169.2097144 ]
 [ -108.60990877]
 [-1414.5397292 ]]"
37,3rd,"(728, 323)","(878, 323)","(803, 323)","(817, 434)","(1094, 487)","[[-0.00429378]
 [-1.84398272]
 [ 0.34321685]]","[[-1232.40893909]
 [ -253.71506042]
 [-1477.47237238]]"
38,3rd,"(721, 320)","(868, 316)","(794, 318)","(811, 430)","(1112, 478)","[[-0.01956668]
 [-1.8146782 ]
 [ 0.32273727]]","[[-1194.40768723]
 [ -237.78883295]
 [-1446.12718648]]"
39,3rd,"(725, 317)","(874, 315)","(799, 316)","(812, 429)","(1090, 485)","[[-0.0041503 ]
 [-1.84568589]
 [ 0.35266017]]","[[-1209.12571121]
 [ -239.68295157]
 [-1466.25548554]]"
40,3rd,"(717, 309)","(871, 309)","(794, 309)","(808, 420)","(1065, 471)","[[ 0.00355368]
 [-1.88376863]
 [ 0.33178244]]","[[-1198.70733181]
 [ -218.25790002]
 [-1468.554819  ]]"
41,3rd,"(716, 310)","(870, 309)","(793, 309)","(808, 421)","(2092, 828)","[[-3.06439313]
 [ 0.06432576]
 [ 0.20473346]]","[[1096.32992166]
 [ 207.69420118]
 [1327.60175131]]"
42,3rd,"(708, 315)","(859, 313)","(783, 314)","(797, 427)","(1021, 481)","[[ 0.00330286]
 [-1.94874468]
 [ 0.37088965]]","[[-1191.3624942 ]
 [ -239.51694852]
 [-1489.77827897]]"
43,4th,"(707, 313)","(859, 313)","(783, 313)","(797, 423)","(647, 442)","[[ 0.06532489]
 [-2.90553982]
 [ 0.41911206]]","[[-1157.89247534]
 [ -241.95091498]
 [-1585.53612772]]"
44,3rd,"(706, 268)","(857, 271)","(781, 269)","(795, 365)","(1571, 498)","[[-3.09493286]
 [ 0.0477577 ]
 [ 0.41163053]]","[[1103.70810449]
 [ 101.67256566]
 [1383.51142644]]"
45,2nd,"(704, 207)","(851, 209)","(777, 208)","(790, 288)","(1457, 276)","[[-3.08369592]
 [ 0.00476176]
 [ 0.40721346]]","[[1131.88815451]
 [ -58.96091614]
 [1441.46217793]]"
46,2nd,"(690, 204)","(835, 206)","(762, 205)","(773, 285)","(1384, 257)","[[-3.08506693]
 [-0.01441553]
 [ 0.44152704]]","[[1084.78699285]
 [ -64.92721333]
 [1428.65067182]]"
47,2nd,"(694, 208)","(841, 209)","(767, 208)","(779, 288)","(1495, 240)","[[-3.11067279]
 [ 0.0098816 ]
 [ 0.39528481]]","[[1090.50833229]
 [ -57.54063605]
 [1412.03045764]]"
48,2nd,"(697, 209)","(844, 211)","(770, 210)","(783, 292)","(1541, 255)","[[-3.10612283e+00]
 [ 2.13002988e-03]
 [ 3.90251497e-01]]","[[1087.17975703]
 [ -49.74338514]
 [1395.9097091 ]]"
49,2nd,"(703, 217)","(852, 218)","(777, 217)","(790, 300)","(1585, 280)","[[-3.10902633]
 [ 0.01554792]
 [ 0.36337101]]","[[1113.1401955 ]
 [ -34.40020145]
 [1406.21594276]]"
50,3rd,"(707, 205)","(857, 207)","(782, 206)","(794, 290)","(1608, 298)","[[-3.07673586]
 [ 0.0035406 ]
 [ 0.3572576 ]]","[[1112.93624414]
 [ -53.53447109]
 [1398.68868949]]"
51,2nd,"(715, 182)","(866, 185)","(790, 183)","(802, 268)","(1694, 239)","[[-3.06617239]
 [ 0.00962295]
 [ 0.32886963]]","[[1132.59574486]
 [-106.52151426]
 [1392.194218  ]]"
52,2nd,"(722, 179)","(874, 182)","(798, 180)","(809, 268)","(1766, 218)","[[-3.07363403]
 [ 0.01018364]
 [ 0.33897246]]","[[1130.23344936]
 [-108.63247171]
 [1367.13112057]]"
53,3rd,"(718, 191)","(869, 194)","(793, 192)","(805, 281)","(1968, 281)","[[-3.07610678]
 [ 0.00775609]
 [ 0.22592657]]","[[1115.09512191]
 [ -75.30003562]
 [1353.36364143]]"
54,2nd,"(711, 200)","(860, 207)","(785, 203)","(800, 294)","(1937, 291)","[[-3.0876562 ]
 [-0.01227144]
 [ 0.28563465]]","[[1074.50887892]
 [ -51.5498125 ]
 [1324.82689026]]"
55,3rd,"(718, 231)","(867, 235)","(792, 233)","(810, 326)","(2057, 441)","[[-3.08485198e+00]
 [ 1.80187017e-04]
 [ 2.06190257e-01]]","[[1113.77715167]
 [  22.57773111]
 [1341.21554484]]"
56,3rd,"(720, 246)","(872, 247)","(796, 246)","(815, 341)","(1995, 444)","[[-3.10615768]
 [ 0.03299051]
 [ 0.26882212]]","[[1115.86475569]
 [  48.84384541]
 [1335.61415587]]"
57,3rd,"(730, 244)","(881, 247)","(805, 245)","(824, 340)","(1933, 431)","[[-3.10359991]
 [ 0.01416929]
 [ 0.2930295 ]]","[[1149.31116771]
 [  45.75805681]
 [1353.08524666]]"
58,3rd,"(733, 243)","(883, 247)","(808, 245)","(827, 342)","(2063, 498)","[[-3.07544968]
 [ 0.0157838 ]
 [ 0.23301433]]","[[1152.39461566]
 [  48.8295015 ]
 [1344.6276997 ]]"
59,3rd,"(737, 238)","(889, 240)","(813, 239)","(831, 335)","(2017, 442)","[[-3.09135085]
 [ 0.01585179]
 [ 0.28818962]]","[[1151.39237593]
 [  36.23781887]
 [1336.55997764]]"
60,3rd,"(734, 218)","(886, 218)","(810, 218)","(827, 314)","(2003, 380)","[[-3.07976729]
 [ 0.04071755]
 [ 0.29143998]]","[[1142.75907839]
 [ -11.85401115]
 [1334.52159638]]"
61,3rd,"(738, 246)","(890, 248)","(814, 247)","(833, 343)","(1933, 475)","[[-3.08329276]
 [ 0.02099598]
 [ 0.3055974 ]]","[[1168.27893932]
 [  53.54094769]
 [1354.603118  ]]"
62,3rd,"(751, 248)","(903, 249)","(827, 248)","(846, 344)","(2107, 451)","[[-3.10731497]
 [ 0.02715783]
 [ 0.24521772]]","[[1200.20099165]
 [  54.95494515]
 [1350.7283325 ]]"
63,3rd,"(741, 247)","(891, 246)","(816, 246)","(835, 342)","(1937, 483)","[[-3.07752404]
 [ 0.04889567]
 [ 0.29387137]]","[[1184.68860294]
 [  52.41116227]
 [1363.90456302]]"
64,3rd,"(742, 246)","(889, 247)","(815, 246)","(831, 344)","(2107, 497)","[[-3.0832113 ]
 [ 0.03759229]
 [ 0.25617751]]","[[1149.16630849]
 [  52.03314803]
 [1327.98901327]]"
65,3rd,"(738, 256)","(888, 257)","(813, 256)","(830, 353)","(2068, 503)","[[-3.09910048]
 [ 0.02052633]
 [ 0.24020978]]","[[1161.85103359]
 [  75.5889054 ]
 [1346.22273839]]"
66,3rd,"(733, 267)","(885, 271)","(809, 269)","(825, 365)","(1842, 519)","[[-3.09935855e+00]
 [-7.07303591e-04]
 [ 3.46559284e-01]]","[[1151.57398899]
 [ 103.11688651]
 [1355.17847802]]"
67,3rd,"(761, 239)","(915, 245)","(838, 242)","(853, 339)","(2152, 469)","[[-3.08729629]
 [-0.03642674]
 [ 0.24490377]]","[[1211.70536408]
 [  47.30346609]
 [1344.444516  ]]"
68,3rd,"(745, 197)","(895, 204)","(820, 200)","(835, 302)","(2385, 418)","[[-3.04706244e+00]
 [-9.06083024e-04]
 [ 1.93442914e-01]]","[[1126.07051995]
 [ -36.77853198]
 [1289.46631846]]"
69,3rd,"(749, 212)","(903, 220)","(826, 216)","(842, 319)","(2480, 509)","[[-3.04011907]
 [-0.02996133]
 [ 0.1903781 ]]","[[1126.85165662]
 [  -2.69217022]
 [1276.36613766]]"
70,4th,"(756, 216)","(910, 224)","(833, 220)","(847, 324)","(628, 360)","[[ 0.05400026]
 [-3.05389833]
 [ 0.27192617]]","[[-1189.28019374]
 [  -15.86435966]
 [-1515.85037094]]"
71,3rd,"(738, 235)","(892, 241)","(815, 238)","(826, 338)","(2226, 508)","[[-3.07025363]
 [-0.01582511]
 [ 0.17498069]]","[[1143.64596814]
 [  39.97596397]
 [1327.57740733]]"
72,3rd,"(745, 233)","(895, 241)","(820, 237)","(838, 338)","(2444, 499)","[[-3.08271959]
 [-0.01426682]
 [ 0.13743207]]","[[1147.19301865]
 [  37.41298782]
 [1304.64851403]]"
73,3rd,"(732, 242)","(881, 251)","(806, 246)","(825, 345)","(2443, 508)","[[-3.09568644]
 [-0.01134916]
 [ 0.12243437]]","[[1115.2594694 ]
 [  52.4165271 ]
 [1299.85358892]]"
74,3rd,"(749, 226)","(897, 233)","(823, 229)","(837, 329)","(2139, 473)","[[-3.06458159]
 [-0.0119246 ]
 [ 0.22484715]]","[[1174.6363702 ]
 [  22.86950698]
 [1338.75314082]]"
75,3rd,"(742, 230)","(888, 238)","(815, 234)","(830, 334)","(2076, 471)","[[-3.07267168]
 [-0.00537496]
 [ 0.25242988]]","[[1149.55521317]
 [  31.04278439]
 [1334.2815187 ]]"
76,3rd,"(736, 229)","(880, 237)","(808, 233)","(825, 334)","(2265, 528)","[[-3.05441468]
 [-0.02136317]
 [ 0.12724901]]","[[1144.63435844]
 [  33.65543149]
 [1332.54368577]]"
77,3rd,"(733, 219)","(883, 225)","(808, 222)","(826, 324)","(2155, 469)","[[-3.05742389e+00]
 [ 1.14582613e-03]
 [ 2.28416898e-01]]","[[1131.11131567]
 [   8.21994483]
 [1319.28854098]]"
78,3rd,"(718, 231)","(865, 236)","(791, 233)","(807, 337)","(2339, 510)","[[-3.07327321]
 [-0.01103138]
 [ 0.12044119]]","[[1089.49701874]
 [  33.20090594]
 [1306.52740749]]"
79,4th,"(726, 214)","(872, 209)","(799, 211)","(820, 319)","(596, 351)","[[-0.0162384 ]
 [-3.10837248]
 [ 0.23410973]]","[[-1092.65857322]
 [   -4.47011999]
 [-1467.80884141]]"
80,3rd,"(703, 229)","(847, 228)","(775, 228)","(782, 330)","(1512, 482)","[[-3.02382676]
 [ 0.04668715]
 [ 0.41804294]]","[[1080.63497082]
 [  22.86802007]
 [1381.22186868]]"
81,3rd,"(709, 217)","(857, 214)","(783, 215)","(783, 318)","(1694, 333)","[[-3.09641233]
 [-0.01840136]
 [ 0.42093145]]","[[1042.2725562 ]
 [  -3.02932977]
 [1314.2358875 ]]"
82,4th,"(700, 213)","(845, 211)","(772, 212)","(769, 315)","(289, 418)","[[-2.39785896]
 [ 0.14760661]
 [ 1.79387521]]","[[ 905.70628858]
 [   7.46754145]
 [1345.0146354 ]]"
83,4th,"(692, 200)","(834, 196)","(763, 198)","(752, 293)","(319, 368)","[[-2.46888806]
 [ 0.07783857]
 [ 1.70549908]]","[[ 937.95598644]
 [ -47.00742022]
 [1424.6848668 ]]"
84,4th,"(692, 184)","(831, 180)","(761, 182)","(741, 272)","(382, 358)","[[-2.55973761]
 [ 0.07152291]
 [ 1.51753415]]","[[ 979.31815253]
 [ -92.15928714]
 [1477.81987166]]"
85,4th,"(692, 192)","(830, 185)","(761, 188)","(734, 272)","(381, 316)","[[-2.60857673]
 [ 0.03672276]
 [ 1.54739706]]","[[ 988.95318396]
 [ -98.76501704]
 [1514.56134272]]"
86,4th,"(671, 201)","(790, 194)","(730, 197)","(702, 289)","(276, 368)","[[-2.40388706]
 [ 0.09606326]
 [ 1.76130918]]","[[ 873.95855989]
 [ -61.28512864]
 [1462.87422374]]"
87,4th,"(669, 194)","(799, 183)","(734, 188)","(710, 279)","(301, 369)","[[-2.46465015]
 [ 0.12389844]
 [ 1.6690861 ]]","[[ 894.10258593]
 [ -79.86327834]
 [1465.54280712]]"
88,4th,"(656, 185)","(787, 173)","(721, 179)","(698, 271)","(297, 370)","[[-2.4979448 ]
 [ 0.09772856]
 [ 1.56922335]]","[[ 861.52393225]
 [ -99.83811489]
 [1441.81634985]]"
89,4th,"(659, 193)","(794, 179)","(726, 186)","(702, 279)","(270, 373)","[[-2.45871963]
 [ 0.14383383]
 [ 1.68619827]]","[[ 846.109293  ]
 [ -77.59085851]
 [1421.78423876]]"
90,4th,"(644, 221)","(775, 204)","(709, 212)","(688, 305)","(257, 379)","[[-2.53508717]
 [ 0.16577264]
 [ 1.68309987]]","[[ 819.621338  ]
 [ -26.65798416]
 [1432.38674496]]"
91,4th,"(647, 215)","(775, 198)","(711, 206)","(690, 303)","(252, 380)","[[-2.52067006]
 [ 0.1738676 ]
 [ 1.69323712]]","[[ 815.08599512]
 [ -33.09933659]
 [1420.10140415]]"
92,4th,"(658, 208)","(788, 193)","(723, 200)","(702, 303)","(269, 434)","[[-2.47541071]
 [ 0.21108114]
 [ 1.61584828]]","[[ 822.79679239]
 [ -31.54626195]
 [1386.74132601]]"
93,4th,"(646, 217)","(791, 199)","(718, 208)","(711, 307)","(378, 476)","[[-2.63834956]
 [ 0.27147333]
 [ 1.33516306]]","[[ 863.09350185]
 [ -20.25810348]
 [1397.07996232]]"
94,4th,"(672, 210)","(817, 189)","(744, 199)","(729, 297)","(358, 415)","[[-2.61807887]
 [ 0.21683938]
 [ 1.46520066]]","[[ 898.91440403]
 [ -42.99619628]
 [1388.89265079]]"
95,4th,"(681, 207)","(818, 190)","(749, 198)","(731, 304)","(296, 414)","[[-2.45602239]
 [ 0.19390264]
 [ 1.67524166]]","[[ 884.18902282]
 [ -38.28293316]
 [1385.69671421]]"
96,4th,"(686, 216)","(818, 201)","(752, 208)","(732, 309)","(298, 386)","[[-2.46369664]
 [ 0.17129381]
 [ 1.75797928]]","[[ 909.48464336]
 [ -23.70934794]
 [1426.38469244]]"
97,4th,"(678, 215)","(813, 196)","(745, 205)","(729, 313)","(296, 422)","[[-2.4853379 ]
 [ 0.21323617]
 [ 1.65980111]]","[[ 878.2108402 ]
 [ -21.59428551]
 [1382.22373103]]"
98,4th,"(676, 214)","(812, 199)","(744, 206)","(724, 310)","(288, 406)","[[-2.46500653]
 [ 0.18369904]
 [ 1.70687936]]","[[ 878.66992657]
 [ -23.69358932]
 [1403.04363498]]"
99,4th,"(668, 202)","(814, 184)","(741, 193)","(731, 305)","(299, 463)","[[-2.51288288]
 [ 0.25233961]
 [ 1.53855184]]","[[ 842.73621142]
 [ -33.25374439]
 [1315.04038202]]"
100,4th,"(682, 214)","(814, 196)","(748, 205)","(729, 312)","(273, 382)","[[-2.43395796]
 [ 0.1725785 ]
 [ 1.81253147]]","[[ 877.5555779 ]
 [ -24.63794661]
 [1402.40483503]]"
101,4th,"(678, 208)","(802, 191)","(740, 199)","(719, 308)","(505, 317)","[[ 0.13350678]
 [ 2.98096208]
 [-0.08779287]]","[[ -902.03866456]
 [   45.91325852]
 [-1442.99276   ]]"
102,4th,"(662, 209)","(794, 187)","(728, 198)","(710, 308)","(236, 409)","[[-2.48229295]
 [ 0.19833187]
 [ 1.69079716]]","[[ 798.28780637]
 [ -33.79016046]
 [1318.50389052]]"
103,4th,"(641, 212)","(763, 202)","(702, 207)","(665, 309)","(209, 399)","[[-2.35477953]
 [ 0.14335474]
 [ 1.82077755]]","[[ 762.43049036]
 [ -25.58470294]
 [1393.7206624 ]]"
104,4th,"(651, 201)","(765, 193)","(708, 197)","(670, 304)","(477, 306)","[[-0.06594057]
 [-3.3303068 ]
 [ 0.05751951]]","[[ -839.02755244]
 [   60.5390401 ]
 [-1483.58892188]]"
105,4th,"(666, 207)","(794, 193)","(730, 200)","(711, 299)","(282, 410)","[[-2.42935095]
 [ 0.20968641]
 [ 1.71146394]]","[[ 867.27118198]
 [ -40.1659559 ]
 [1429.48980088]]"
106,3rd,"(686, 204)","(830, 190)","(758, 197)","(755, 291)","(843, 312)","[[-2.97503731]
 [ 0.07863232]
 [ 0.8413482 ]]","[[1034.65045759]
 [ -60.87039652]
 [1453.95215562]]"
107,3rd,"(684, 210)","(833, 191)","(758, 200)","(776, 293)","(2230, 326)","[[-3.07008677]
 [ 0.21945497]
 [ 0.0368775 ]]","[[1037.86467255]
 [ -57.36195452]
 [1329.57793247]]"
108,3rd,"(696, 203)","(842, 189)","(769, 196)","(785, 285)","(1660, 318)","[[-3.05493697]
 [ 0.18748915]
 [ 0.2937362 ]]","[[1109.18923721]
 [ -74.14878808]
 [1407.6451147 ]]"
109,3rd,"(693, 200)","(837, 187)","(765, 193)","(778, 282)","(1759, 317)","[[-3.05439024]
 [ 0.17999425]
 [ 0.25701392]]","[[1070.41972688]
 [ -77.112722  ]
 [1375.80619189]]"
